dataset,seed,rate,mode,inherited,source_metadata,checkpoint,checkpoint_sha256,mask_sha256
mosi,69,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed69/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_69/best.pt,d0843374427dc1cd606164406e0c505d8357e954a011a80c64c5fb2e901d190c,a17f942eebabed309ffaad4cd8c0d5bf51c72bed2102d5a7dfe31150e2b55867
mosi,70,0,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,eca9c9095e2eb8baa8d9037065f7e8640e0af3718aaa3123519eb2a58fe294d6
mosi,70,0,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,eca9c9095e2eb8baa8d9037065f7e8640e0af3718aaa3123519eb2a58fe294d6
mosi,70,0,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,eca9c9095e2eb8baa8d9037065f7e8640e0af3718aaa3123519eb2a58fe294d6
mosi,70,0,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,eca9c9095e2eb8baa8d9037065f7e8640e0af3718aaa3123519eb2a58fe294d6
mosi,70,0.1,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,6c5d15362cdf3f527bec2ff2652de0a48d70adc0508fede65b16785e5f52e44c
mosi,70,0.1,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,6c5d15362cdf3f527bec2ff2652de0a48d70adc0508fede65b16785e5f52e44c
mosi,70,0.1,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,6c5d15362cdf3f527bec2ff2652de0a48d70adc0508fede65b16785e5f52e44c
mosi,70,0.1,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,6c5d15362cdf3f527bec2ff2652de0a48d70adc0508fede65b16785e5f52e44c
mosi,70,0.3,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.3,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.3,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.3,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,59d7d46105fead2f6d5816dd3374b7ad3b1acddff88ae5532d9801aa846d185c
mosi,70,0.5,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.5,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.5,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.5,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,a488062427f2b5cdabd5085456d4c3761977e3869ba96ae7de5d9fa8c760481e
mosi,70,0.7,fixed0.6,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
mosi,70,0.7,fixed0.4,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
mosi,70,0.7,fixed0.2,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
mosi,70,0.7,fixed0.0,False,/data2/yb/paper/GCNet_TPAMI/.worktrees/missing-m3-target-ple/experiments/osram_write_step_range_20260909/mosi/seed70/metadata.json,/data2/yb/remote_experiments/osram_forward_only_mosi_20260908/seed_70/best.pt,2ac8d22705b548e01272ddf3824b352ab7ed05e2517d38041172ce8b27be3001,4879aea59df49d654f66ddb34435fa0f3d36f77d42eafc277f8c693d42adf11b
