method,mode,seed,rate,pattern,n,weighted_f1
U1,Top2,69,0.7,V,173,48.671802327200616
U1,Top2,69,0.7,T,194,87.7040620945961
U1,Top2,69,0.7,TV,53,92.40824534942182
U1,Top2,69,0.7,A,156,51.49131464666403
U1,Top2,69,0.7,AV,48,53.42624854819977
U1,Top2,69,0.7,AT,47,90.40974529346622
U1,Top2,69,0.7,ATV,15,92.97173414820473
U1,Top2,70,0.0,V,0,None
U1,Top2,70,0.0,T,0,None
U1,Top2,70,0.0,TV,0,None
U1,Top2,70,0.0,A,0,None
U1,Top2,70,0.0,AV,0,None
U1,Top2,70,0.0,AT,0,None
U1,Top2,70,0.0,ATV,686,87.466490502451
U1,Top2,70,0.1,V,6,83.80952380952381
U1,Top2,70,0.1,T,5,100.0
U1,Top2,70,0.1,TV,64,87.3015873015873
U1,Top2,70,0.1,A,8,51.94805194805194
U1,Top2,70,0.1,AV,56,50.259425804219994
U1,Top2,70,0.1,AT,55,83.25445941026575
U1,Top2,70,0.1,ATV,492,87.35297539876792
U1,Top2,70,0.2,V,30,29.02036235369569
U1,Top2,70,0.2,T,26,87.66603415559771
U1,Top2,70,0.2,TV,74,88.45018160913533
U1,Top2,70,0.2,A,25,41.66666666666667
U1,Top2,70,0.2,AV,93,60.843046329949445
U1,Top2,70,0.2,AT,85,84.91514770584537
U1,Top2,70,0.2,ATV,353,85.02368019693361
U1,Top2,70,0.3,V,63,36.38392857142858
U1,Top2,70,0.3,T,45,90.0
U1,Top2,70,0.3,TV,115,81.11812554987884
U1,Top2,70,0.3,A,44,50.02836074872376
U1,Top2,70,0.3,AV,98,54.38282085141169
U1,Top2,70,0.3,AT,86,85.20121951219511
U1,Top2,70,0.3,ATV,235,87.22615604534423
U1,Top2,70,0.4,V,70,60.804377564979475
U1,Top2,70,0.4,T,82,84.15007215007215
U1,Top2,70,0.4,TV,95,87.54319536928233
U1,Top2,70,0.4,A,83,49.187993095218786
U1,Top2,70,0.4,AV,107,51.48601398601399
U1,Top2,70,0.4,AT,109,84.53426046646386
U1,Top2,70,0.4,ATV,140,91.92023873238294
U1,Top2,70,0.5,V,113,59.15909454245357
U1,Top2,70,0.5,T,118,85.32114624505928
U1,Top2,70,0.5,TV,84,87.88814066591844
U1,Top2,70,0.5,A,128,46.44109464967329
U1,Top2,70,0.5,AV,84,49.30437324803522
U1,Top2,70,0.5,AT,86,85.67474048442907
U1,Top2,70,0.5,ATV,73,89.87587338138573
U1,Top2,70,0.6,V,116,49.29529486906537
U1,Top2,70,0.6,T,164,87.24708793428495
U1,Top2,70,0.6,TV,62,81.93785172498164
U1,Top2,70,0.6,A,150,58.18402504793039
U1,Top2,70,0.6,AV,75,59.14566066904281
U1,Top2,70,0.6,AT,80,82.44224659833364
U1,Top2,70,0.6,ATV,39,86.01398601398603
U1,Top2,70,0.7,V,194,52.558973407002796
U1,Top2,70,0.7,T,175,84.35389087563
U1,Top2,70,0.7,TV,41,88.14979058881497
U1,Top2,70,0.7,A,176,49.78515925690404
U1,Top2,70,0.7,AV,35,44.19117647058824
U1,Top2,70,0.7,AT,54,92.3076923076923
U1,Top2,70,0.7,ATV,11,100.0
U2,Top2,66,0.0,V,0,None
U2,Top2,66,0.0,T,0,None
U2,Top2,66,0.0,TV,0,None
U2,Top2,66,0.0,A,0,None
U2,Top2,66,0.0,AV,0,None
U2,Top2,66,0.0,AT,0,None
U2,Top2,66,0.0,ATV,686,86.72044163908976
U2,Top2,66,0.1,V,8,74.99999999999999
U2,Top2,66,0.1,T,7,50.0
U2,Top2,66,0.1,TV,62,88.72111427666984
U2,Top2,66,0.1,A,7,25.0
U2,Top2,66,0.1,AV,58,69.1522975534892
U2,Top2,66,0.1,AT,51,86.32366540563262
U2,Top2,66,0.1,ATV,493,87.41643943816901
U2,Top2,66,0.2,V,32,61.269841269841265
U2,Top2,66,0.2,T,23,67.9040596660734
U2,Top2,66,0.2,TV,87,90.58823529411765
U2,Top2,66,0.2,A,21,62.077922077922075
U2,Top2,66,0.2,AV,96,52.68817204301075
U2,Top2,66,0.2,AT,82,88.35396833226457
U2,Top2,66,0.2,ATV,345,84.11570951879774
U2,Top2,66,0.3,V,41,42.5238600212089
U2,Top2,66,0.3,T,43,92.70961524204905
U2,Top2,66,0.3,TV,80,84.23848878394332
U2,Top2,66,0.3,A,48,61.840888066605004
U2,Top2,66,0.3,AV,122,52.63157894736842
U2,Top2,66,0.3,AT,105,84.81786506176749
U2,Top2,66,0.3,ATV,247,86.00466199136619
U2,Top2,66,0.4,V,96,50.8916475540274
U2,Top2,66,0.4,T,71,85.24305555555554
U2,Top2,66,0.4,TV,102,89.94906621392191
U2,Top2,66,0.4,A,73,55.60811248623081
U2,Top2,66,0.4,AV,94,57.32684675457688
U2,Top2,66,0.4,AT,103,85.4374834787206
U2,Top2,66,0.4,ATV,147,86.35319636370596
U2,Top2,66,0.5,V,122,51.78572111322248
U2,Top2,66,0.5,T,129,89.19308758971499
U2,Top2,66,0.5,TV,94,88.75553285665646
U2,Top2,66,0.5,A,102,49.30789375233819
U2,Top2,66,0.5,AV,85,57.38930419781484
U2,Top2,66,0.5,AT,80,81.81444377990431
U2,Top2,66,0.5,ATV,74,87.2034088360619
U2,Top2,66,0.6,V,161,45.48815446966952
U2,Top2,66,0.6,T,144,88.18328392364903
U2,Top2,66,0.6,TV,83,83.22344322344321
U2,Top2,66,0.6,A,136,57.787640511893
U2,Top2,66,0.6,AV,66,58.495670995671
U2,Top2,66,0.6,AT,63,90.09193619849357
U2,Top2,66,0.6,ATV,33,84.90496766358837
U2,Top2,66,0.7,V,173,46.77572779353339
U2,Top2,66,0.7,T,202,87.70229322381955
U2,Top2,66,0.7,TV,48,86.88127090301003
U2,Top2,66,0.7,A,168,46.4285531754266
U2,Top2,66,0.7,AV,41,62.72522522522523
U2,Top2,66,0.7,AT,38,86.35410921125207
U2,Top2,66,0.7,ATV,16,93.72549019607843
U2,Top2,67,0.0,V,0,None
U2,Top2,67,0.0,T,0,None
U2,Top2,67,0.0,TV,0,None
U2,Top2,67,0.0,A,0,None
U2,Top2,67,0.0,AV,0,None
U2,Top2,67,0.0,AT,0,None
U2,Top2,67,0.0,ATV,686,87.38661660891802
U2,Top2,67,0.1,V,6,33.33333333333333
U2,Top2,67,0.1,T,7,85.71428571428571
U2,Top2,67,0.1,TV,59,86.23985498290283
U2,Top2,67,0.1,A,5,78.09523809523809
U2,Top2,67,0.1,AV,62,34.93444195714742
U2,Top2,67,0.1,AT,61,80.02658690594882
U2,Top2,67,0.1,ATV,486,87.16787314613762
U2,Top2,67,0.2,V,24,71.36363636363637
U2,Top2,67,0.2,T,16,85.71428571428571
U2,Top2,67,0.2,TV,85,86.66556963413964
U2,Top2,67,0.2,A,19,33.77926421404682
U2,Top2,67,0.2,AV,93,43.095433415367786
U2,Top2,67,0.2,AT,80,89.325746799431
U2,Top2,67,0.2,ATV,369,87.70869732369545
U2,Top2,67,0.3,V,53,52.23376623376622
U2,Top2,67,0.3,T,58,84.07061024082302
U2,Top2,67,0.3,TV,93,86.56481227733624
U2,Top2,67,0.3,A,49,45.617563264622085
U2,Top2,67,0.3,AV,103,54.499058153238
U2,Top2,67,0.3,AT,97,93.70574162679426
U2,Top2,67,0.3,ATV,233,82.95098247854153
U2,Top2,67,0.4,V,94,52.41708894656614
U2,Top2,67,0.4,T,90,86.36363636363636
U2,Top2,67,0.4,TV,85,86.59206391165154
U2,Top2,67,0.4,A,79,53.5662922683782
U2,Top2,67,0.4,AV,92,50.51186017478152
U2,Top2,67,0.4,AT,93,81.05166685760109
U2,Top2,67,0.4,ATV,153,84.36397115237074
U2,Top2,67,0.5,V,120,56.13445378151262
U2,Top2,67,0.5,T,110,82.44897959183673
U2,Top2,67,0.5,TV,85,88.33474218089603
U2,Top2,67,0.5,A,125,39.20065242379292
U2,Top2,67,0.5,AV,85,52.74891774891775
U2,Top2,67,0.5,AT,81,82.62891435059143
U2,Top2,67,0.5,ATV,80,88.04782596184282
U2,Top2,67,0.6,V,161,44.9898256899203
U2,Top2,67,0.6,T,153,83.76765144776789
U2,Top2,67,0.6,TV,58,91.52551383882526
U2,Top2,67,0.6,A,148,44.621620350778194
U2,Top2,67,0.6,AV,65,46.82306940371457
U2,Top2,67,0.6,AT,68,91.12721277334259
U2,Top2,67,0.6,ATV,33,83.66228070175438
U2,Top2,67,0.7,V,187,54.342674838111606
U2,Top2,67,0.7,T,171,86.6020508554563
U2,Top2,67,0.7,TV,41,73.68421052631578
U2,Top2,67,0.7,A,168,46.62913390116775
U2,Top2,67,0.7,AV,55,46.15384615384615
U2,Top2,67,0.7,AT,46,95.47348484848487
U2,Top2,67,0.7,ATV,18,94.42724458204333
U2,Top2,68,0.0,V,0,None
U2,Top2,68,0.0,T,0,None
U2,Top2,68,0.0,TV,0,None
U2,Top2,68,0.0,A,0,None
U2,Top2,68,0.0,AV,0,None
U2,Top2,68,0.0,AT,0,None
U2,Top2,68,0.0,ATV,686,87.74958571752225
U2,Top2,68,0.1,V,3,100.0
U2,Top2,68,0.1,T,8,73.33333333333334
U2,Top2,68,0.1,TV,75,90.12499752382084
U2,Top2,68,0.1,A,4,66.66666666666666
U2,Top2,68,0.1,AV,57,35.00248990206385
U2,Top2,68,0.1,AT,50,87.12605983042712
U2,Top2,68,0.1,ATV,489,86.45065650977665
U2,Top2,68,0.2,V,29,46.85598377281947
U2,Top2,68,0.2,T,19,78.94736842105263
U2,Top2,68,0.2,TV,97,83.64491367188401
U2,Top2,68,0.2,A,25,53.027950310559014
U2,Top2,68,0.2,AV,91,58.07552805632601
U2,Top2,68,0.2,AT,83,91.08692176895464
U2,Top2,68,0.2,ATV,342,85.45869929339977
U2,Top2,68,0.3,V,41,50.53158223889931
U2,Top2,68,0.3,T,63,86.29624909731957
U2,Top2,68,0.3,TV,102,85.51320311086995
U2,Top2,68,0.3,A,49,62.28625041614963
U2,Top2,68,0.3,AV,97,56.28200937125422
U2,Top2,68,0.3,AT,96,89.24731182795699
U2,Top2,68,0.3,ATV,238,86.35801414974016
U2,Top2,68,0.4,V,70,49.71360023991603
U2,Top2,68,0.4,T,68,92.19322344322345
U2,Top2,68,0.4,TV,108,89.24365959937049
U2,Top2,68,0.4,A,87,53.435960591133004
U2,Top2,68,0.4,AV,92,51.86017478152309
U2,Top2,68,0.4,AT,96,84.90126281888296
U2,Top2,68,0.4,ATV,165,88.51514054415868
U2,Top2,68,0.5,V,105,53.29939163826207
U2,Top2,68,0.5,T,117,86.20689655172413
U2,Top2,68,0.5,TV,90,87.0755270744893
U2,Top2,68,0.5,A,116,48.62385321100918
U2,Top2,68,0.5,AV,88,55.183759500567135
U2,Top2,68,0.5,AT,92,86.29227914942201
U2,Top2,68,0.5,ATV,78,85.47553093259464
U2,Top2,68,0.6,V,152,55.690073267198336
U2,Top2,68,0.6,T,150,84.95555902073912
U2,Top2,68,0.6,TV,67,88.93991282689913
U2,Top2,68,0.6,A,154,48.161198904846536
U2,Top2,68,0.6,AV,52,55.48103990726943
U2,Top2,68,0.6,AT,73,87.10342611794259
U2,Top2,68,0.6,ATV,38,97.35104452253157
U2,Top2,68,0.7,V,203,48.48434449796575
U2,Top2,68,0.7,T,137,87.88657149696596
U2,Top2,68,0.7,TV,44,81.13165266106444
U2,Top2,68,0.7,A,188,49.998739895070315
U2,Top2,68,0.7,AV,46,57.90514496396849
U2,Top2,68,0.7,AT,46,88.69149718206323
U2,Top2,68,0.7,ATV,22,81.81818181818183
U2,Top2,69,0.0,V,0,None
U2,Top2,69,0.0,T,0,None
U2,Top2,69,0.0,TV,0,None
U2,Top2,69,0.0,A,0,None
U2,Top2,69,0.0,AV,0,None
U2,Top2,69,0.0,AT,0,None
U2,Top2,69,0.0,ATV,686,87.20121463804566
U2,Top2,69,0.1,V,7,79.12087912087912
U2,Top2,69,0.1,T,7,83.80952380952381
U2,Top2,69,0.1,TV,52,83.6734693877551
U2,Top2,69,0.1,A,9,57.692307692307686
U2,Top2,69,0.1,AV,58,47.80623973727422
U2,Top2,69,0.1,AT,49,85.23954116059379
U2,Top2,69,0.1,ATV,504,86.7436103071934
U2,Top2,69,0.2,V,24,45.546737213403894
U2,Top2,69,0.2,T,23,91.30434782608695
U2,Top2,69,0.2,TV,80,83.06531411910676
U2,Top2,69,0.2,A,29,46.02122015915119
U2,Top2,69,0.2,AV,87,47.080414681983754
U2,Top2,69,0.2,AT,96,83.42857142857143
U2,Top2,69,0.2,ATV,347,84.6539304729095
U2,Top2,69,0.3,V,46,41.269841269841265
U2,Top2,69,0.3,T,45,82.47413405308141
U2,Top2,69,0.3,TV,102,83.42074592074593
U2,Top2,69,0.3,A,50,44.01906088088757
U2,Top2,69,0.3,AV,94,52.52607561929595
U2,Top2,69,0.3,AT,105,89.33083490504036
U2,Top2,69,0.3,ATV,244,86.92056722550394
U2,Top2,69,0.4,V,79,50.246936162429115
U2,Top2,69,0.4,T,78,84.3216358109975
U2,Top2,69,0.4,TV,96,91.14560366875386
U2,Top2,69,0.4,A,90,42.261689017760055
U2,Top2,69,0.4,AV,101,48.325163398692816
U2,Top2,69,0.4,AT,91,85.76134453781512
U2,Top2,69,0.4,ATV,151,84.40474332969262
U2,Top2,69,0.5,V,125,55.73770491803278
U2,Top2,69,0.5,T,133,89.51000690131124
U2,Top2,69,0.5,TV,88,76.29249671955148
U2,Top2,69,0.5,A,123,49.21971014492754
U2,Top2,69,0.5,AV,77,43.118776671408256
U2,Top2,69,0.5,AT,70,81.65908373249367
U2,Top2,69,0.5,ATV,70,81.65564097979619
U2,Top2,69,0.6,V,151,44.57520750388016
U2,Top2,69,0.6,T,166,85.2105486483986
U2,Top2,69,0.6,TV,56,85.54163185742134
U2,Top2,69,0.6,A,148,46.08488132094943
U2,Top2,69,0.6,AV,51,39.47975796893519
U2,Top2,69,0.6,AT,65,84.12698412698413
U2,Top2,69,0.6,ATV,49,91.3386524822695
U2,Top2,69,0.7,V,173,48.13992285639581
U2,Top2,69,0.7,T,194,87.7040620945961
U2,Top2,69,0.7,TV,53,92.40824534942182
U2,Top2,69,0.7,A,156,50.75855274360573
U2,Top2,69,0.7,AV,48,53.42624854819977
U2,Top2,69,0.7,AT,47,90.40974529346622
U2,Top2,69,0.7,ATV,15,92.97173414820473
U2,Top2,70,0.0,V,0,None
U2,Top2,70,0.0,T,0,None
U2,Top2,70,0.0,TV,0,None
U2,Top2,70,0.0,A,0,None
U2,Top2,70,0.0,AV,0,None
U2,Top2,70,0.0,AT,0,None
U2,Top2,70,0.0,ATV,686,87.466490502451
U2,Top2,70,0.1,V,6,83.80952380952381
U2,Top2,70,0.1,T,5,100.0
U2,Top2,70,0.1,TV,64,87.3015873015873
U2,Top2,70,0.1,A,8,51.94805194805194
U2,Top2,70,0.1,AV,56,52.05246913580246
U2,Top2,70,0.1,AT,55,83.25445941026575
U2,Top2,70,0.1,ATV,492,87.35297539876792
U2,Top2,70,0.2,V,30,33.33333333333333
U2,Top2,70,0.2,T,26,87.66603415559771
U2,Top2,70,0.2,TV,74,88.45018160913533
U2,Top2,70,0.2,A,25,37.608695652173914
U2,Top2,70,0.2,AV,93,58.60550612023228
U2,Top2,70,0.2,AT,85,84.91514770584537
U2,Top2,70,0.2,ATV,353,85.02368019693361
U2,Top2,70,0.3,V,63,36.38392857142858
U2,Top2,70,0.3,T,45,90.0
U2,Top2,70,0.3,TV,115,81.11812554987884
U2,Top2,70,0.3,A,44,47.61904761904761
U2,Top2,70,0.3,AV,98,53.36551581002602
U2,Top2,70,0.3,AT,86,85.20121951219511
U2,Top2,70,0.3,ATV,235,87.22615604534423
U2,Top2,70,0.4,V,70,59.05534627644161
U2,Top2,70,0.4,T,82,84.15007215007215
U2,Top2,70,0.4,TV,95,87.54319536928233
U2,Top2,70,0.4,A,83,49.187993095218786
U2,Top2,70,0.4,AV,107,51.515168509919164
U2,Top2,70,0.4,AT,109,84.53426046646386
U2,Top2,70,0.4,ATV,140,91.92023873238294
U2,Top2,70,0.5,V,113,58.32380952380952
U2,Top2,70,0.5,T,118,85.32114624505928
U2,Top2,70,0.5,TV,84,87.88814066591844
U2,Top2,70,0.5,A,128,47.23865957544408
U2,Top2,70,0.5,AV,84,49.30437324803522
U2,Top2,70,0.5,AT,86,85.67474048442907
U2,Top2,70,0.5,ATV,73,89.87587338138573
U2,Top2,70,0.6,V,116,50.2295684113866
U2,Top2,70,0.6,T,164,87.24708793428495
U2,Top2,70,0.6,TV,62,81.93785172498164
U2,Top2,70,0.6,A,150,58.70939405422163
U2,Top2,70,0.6,AV,75,56.60613783582882
U2,Top2,70,0.6,AT,80,82.44224659833364
U2,Top2,70,0.6,ATV,39,86.01398601398603
U2,Top2,70,0.7,V,194,50.39849167545457
U2,Top2,70,0.7,T,175,84.35389087563
U2,Top2,70,0.7,TV,41,88.14979058881497
U2,Top2,70,0.7,A,176,49.78515925690404
U2,Top2,70,0.7,AV,35,44.19117647058824
U2,Top2,70,0.7,AT,54,92.3076923076923
U2,Top2,70,0.7,ATV,11,100.0
U3,Top2,66,0.0,V,0,None
U3,Top2,66,0.0,T,0,None
U3,Top2,66,0.0,TV,0,None
U3,Top2,66,0.0,A,0,None
U3,Top2,66,0.0,AV,0,None
U3,Top2,66,0.0,AT,0,None
U3,Top2,66,0.0,ATV,686,86.72044163908976
U3,Top2,66,0.1,V,8,74.99999999999999
U3,Top2,66,0.1,T,7,50.0
U3,Top2,66,0.1,TV,62,88.72111427666984
U3,Top2,66,0.1,A,7,25.0
U3,Top2,66,0.1,AV,58,67.33783457921388
U3,Top2,66,0.1,AT,51,86.32366540563262
U3,Top2,66,0.1,ATV,493,87.41643943816901
U3,Top2,66,0.2,V,32,61.269841269841265
U3,Top2,66,0.2,T,23,67.9040596660734
U3,Top2,66,0.2,TV,87,90.58823529411765
U3,Top2,66,0.2,A,21,62.077922077922075
U3,Top2,66,0.2,AV,96,52.68817204301075
U3,Top2,66,0.2,AT,82,88.35396833226457
U3,Top2,66,0.2,ATV,345,84.11570951879774
U3,Top2,66,0.3,V,41,47.26207556193211
U3,Top2,66,0.3,T,43,92.70961524204905
U3,Top2,66,0.3,TV,80,84.23848878394332
U3,Top2,66,0.3,A,48,64.05943937858831
U3,Top2,66,0.3,AV,122,53.540990383095654
U3,Top2,66,0.3,AT,105,84.81786506176749
U3,Top2,66,0.3,ATV,247,86.00466199136619
U3,Top2,66,0.4,V,96,52.107932643538255
U3,Top2,66,0.4,T,71,85.24305555555554
U3,Top2,66,0.4,TV,102,89.94906621392191
U3,Top2,66,0.4,A,73,55.60811248623081
U3,Top2,66,0.4,AV,94,57.32684675457688
U3,Top2,66,0.4,AT,103,85.4374834787206
U3,Top2,66,0.4,ATV,147,86.35319636370596
U3,Top2,66,0.5,V,122,51.78572111322248
U3,Top2,66,0.5,T,129,89.19308758971499
U3,Top2,66,0.5,TV,94,88.75553285665646
U3,Top2,66,0.5,A,102,51.33557800224467
U3,Top2,66,0.5,AV,85,57.38930419781484
U3,Top2,66,0.5,AT,80,81.81444377990431
U3,Top2,66,0.5,ATV,74,87.2034088360619
U3,Top2,66,0.6,V,161,45.914959402834135
U3,Top2,66,0.6,T,144,88.18328392364903
U3,Top2,66,0.6,TV,83,83.22344322344321
U3,Top2,66,0.6,A,136,57.787640511893
U3,Top2,66,0.6,AV,66,58.495670995671
U3,Top2,66,0.6,AT,63,90.09193619849357
U3,Top2,66,0.6,ATV,33,84.90496766358837
U3,Top2,66,0.7,V,173,46.77572779353339
U3,Top2,66,0.7,T,202,87.70229322381955
U3,Top2,66,0.7,TV,48,86.88127090301003
U3,Top2,66,0.7,A,168,45.79209610265511
U3,Top2,66,0.7,AV,41,62.72522522522523
U3,Top2,66,0.7,AT,38,86.35410921125207
U3,Top2,66,0.7,ATV,16,93.72549019607843
U3,Top2,67,0.0,V,0,None
U3,Top2,67,0.0,T,0,None
U3,Top2,67,0.0,TV,0,None
U3,Top2,67,0.0,A,0,None
U3,Top2,67,0.0,AV,0,None
U3,Top2,67,0.0,AT,0,None
U3,Top2,67,0.0,ATV,686,87.38661660891802
U3,Top2,67,0.1,V,6,19.04761904761905
U3,Top2,67,0.1,T,7,85.71428571428571
U3,Top2,67,0.1,TV,59,86.23985498290283
U3,Top2,67,0.1,A,5,78.09523809523809
U3,Top2,67,0.1,AV,62,36.64414681363834
U3,Top2,67,0.1,AT,61,80.02658690594882
U3,Top2,67,0.1,ATV,486,87.16787314613762
U3,Top2,67,0.2,V,24,71.36363636363637
U3,Top2,67,0.2,T,16,85.71428571428571
U3,Top2,67,0.2,TV,85,86.66556963413964
U3,Top2,67,0.2,A,19,33.77926421404682
U3,Top2,67,0.2,AV,93,42.81718789727943
U3,Top2,67,0.2,AT,80,89.325746799431
U3,Top2,67,0.2,ATV,369,87.70869732369545
U3,Top2,67,0.3,V,53,54.1313749490004
U3,Top2,67,0.3,T,58,84.07061024082302
U3,Top2,67,0.3,TV,93,86.56481227733624
U3,Top2,67,0.3,A,49,47.800269905533064
U3,Top2,67,0.3,AV,103,55.5374149659864
U3,Top2,67,0.3,AT,97,93.70574162679426
U3,Top2,67,0.3,ATV,233,82.95098247854153
U3,Top2,67,0.4,V,94,48.888888888888886
U3,Top2,67,0.4,T,90,86.36363636363636
U3,Top2,67,0.4,TV,85,86.59206391165154
U3,Top2,67,0.4,A,79,53.33333333333334
U3,Top2,67,0.4,AV,92,53.6761685464327
U3,Top2,67,0.4,AT,93,81.05166685760109
U3,Top2,67,0.4,ATV,153,84.36397115237074
U3,Top2,67,0.5,V,120,55.82366331686192
U3,Top2,67,0.5,T,110,82.44897959183673
U3,Top2,67,0.5,TV,85,88.33474218089603
U3,Top2,67,0.5,A,125,34.90681396525553
U3,Top2,67,0.5,AV,85,50.60541310541311
U3,Top2,67,0.5,AT,81,82.62891435059143
U3,Top2,67,0.5,ATV,80,88.04782596184282
U3,Top2,67,0.6,V,161,47.03710987730897
U3,Top2,67,0.6,T,153,83.76765144776789
U3,Top2,67,0.6,TV,58,91.52551383882526
U3,Top2,67,0.6,A,148,44.73948457284527
U3,Top2,67,0.6,AV,65,46.82306940371457
U3,Top2,67,0.6,AT,68,91.12721277334259
U3,Top2,67,0.6,ATV,33,83.66228070175438
U3,Top2,67,0.7,V,187,53.77906219896378
U3,Top2,67,0.7,T,171,86.6020508554563
U3,Top2,67,0.7,TV,41,73.68421052631578
U3,Top2,67,0.7,A,168,46.693427578282936
U3,Top2,67,0.7,AV,55,48.096132502347814
U3,Top2,67,0.7,AT,46,95.47348484848487
U3,Top2,67,0.7,ATV,18,94.42724458204333
U3,Top2,68,0.0,V,0,None
U3,Top2,68,0.0,T,0,None
U3,Top2,68,0.0,TV,0,None
U3,Top2,68,0.0,A,0,None
U3,Top2,68,0.0,AV,0,None
U3,Top2,68,0.0,AT,0,None
U3,Top2,68,0.0,ATV,686,87.74958571752225
U3,Top2,68,0.1,V,3,100.0
U3,Top2,68,0.1,T,8,73.33333333333334
U3,Top2,68,0.1,TV,75,90.12499752382084
U3,Top2,68,0.1,A,4,66.66666666666666
U3,Top2,68,0.1,AV,57,35.00248990206385
U3,Top2,68,0.1,AT,50,87.12605983042712
U3,Top2,68,0.1,ATV,489,86.45065650977665
U3,Top2,68,0.2,V,29,46.85598377281947
U3,Top2,68,0.2,T,19,78.94736842105263
U3,Top2,68,0.2,TV,97,83.64491367188401
U3,Top2,68,0.2,A,25,53.027950310559014
U3,Top2,68,0.2,AV,91,58.07552805632601
U3,Top2,68,0.2,AT,83,91.08692176895464
U3,Top2,68,0.2,ATV,342,85.45869929339977
U3,Top2,68,0.3,V,41,52.573115191138896
U3,Top2,68,0.3,T,63,86.29624909731957
U3,Top2,68,0.3,TV,102,85.51320311086995
U3,Top2,68,0.3,A,49,60.406334986402165
U3,Top2,68,0.3,AV,97,53.3704639720125
U3,Top2,68,0.3,AT,96,89.24731182795699
U3,Top2,68,0.3,ATV,238,86.35801414974016
U3,Top2,68,0.4,V,70,45.24009324009323
U3,Top2,68,0.4,T,68,92.19322344322345
U3,Top2,68,0.4,TV,108,89.24365959937049
U3,Top2,68,0.4,A,87,50.98522167487685
U3,Top2,68,0.4,AV,92,50.884071624961344
U3,Top2,68,0.4,AT,96,84.90126281888296
U3,Top2,68,0.4,ATV,165,88.51514054415868
U3,Top2,68,0.5,V,105,54.271438305051745
U3,Top2,68,0.5,T,117,86.20689655172413
U3,Top2,68,0.5,TV,90,87.0755270744893
U3,Top2,68,0.5,A,116,48.5630633145381
U3,Top2,68,0.5,AV,88,56.290877796901896
U3,Top2,68,0.5,AT,92,86.29227914942201
U3,Top2,68,0.5,ATV,78,85.47553093259464
U3,Top2,68,0.6,V,152,56.51329233451165
U3,Top2,68,0.6,T,150,84.95555902073912
U3,Top2,68,0.6,TV,67,88.93991282689913
U3,Top2,68,0.6,A,154,47.03961103961104
U3,Top2,68,0.6,AV,52,54.54545454545454
U3,Top2,68,0.6,AT,73,87.10342611794259
U3,Top2,68,0.6,ATV,38,97.35104452253157
U3,Top2,68,0.7,V,203,47.12117701575532
U3,Top2,68,0.7,T,137,87.88657149696596
U3,Top2,68,0.7,TV,44,81.13165266106444
U3,Top2,68,0.7,A,188,49.87646824191983
U3,Top2,68,0.7,AV,46,57.90514496396849
U3,Top2,68,0.7,AT,46,88.69149718206323
U3,Top2,68,0.7,ATV,22,81.81818181818183
U3,Top2,69,0.0,V,0,None
U3,Top2,69,0.0,T,0,None
U3,Top2,69,0.0,TV,0,None
U3,Top2,69,0.0,A,0,None
U3,Top2,69,0.0,AV,0,None
U3,Top2,69,0.0,AT,0,None
U3,Top2,69,0.0,ATV,686,87.20121463804566
U3,Top2,69,0.1,V,7,79.12087912087912
U3,Top2,69,0.1,T,7,83.80952380952381
U3,Top2,69,0.1,TV,52,83.6734693877551
U3,Top2,69,0.1,A,9,57.692307692307686
U3,Top2,69,0.1,AV,58,47.80623973727422
U3,Top2,69,0.1,AT,49,85.23954116059379
U3,Top2,69,0.1,ATV,504,86.7436103071934
U3,Top2,69,0.2,V,24,41.66666666666667
U3,Top2,69,0.2,T,23,91.30434782608695
U3,Top2,69,0.2,TV,80,83.06531411910676
U3,Top2,69,0.2,A,29,46.02122015915119
U3,Top2,69,0.2,AV,87,48.19277108433735
U3,Top2,69,0.2,AT,96,83.42857142857143
U3,Top2,69,0.2,ATV,347,84.6539304729095
U3,Top2,69,0.3,V,46,41.269841269841265
U3,Top2,69,0.3,T,45,82.47413405308141
U3,Top2,69,0.3,TV,102,83.42074592074593
U3,Top2,69,0.3,A,50,44.01906088088757
U3,Top2,69,0.3,AV,94,53.43060301043495
U3,Top2,69,0.3,AT,105,89.33083490504036
U3,Top2,69,0.3,ATV,244,86.92056722550394
U3,Top2,69,0.4,V,79,50.246936162429115
U3,Top2,69,0.4,T,78,84.3216358109975
U3,Top2,69,0.4,TV,96,91.14560366875386
U3,Top2,69,0.4,A,90,43.251027401158886
U3,Top2,69,0.4,AV,101,48.23369565217391
U3,Top2,69,0.4,AT,91,85.76134453781512
U3,Top2,69,0.4,ATV,151,84.40474332969262
U3,Top2,69,0.5,V,125,55.73770491803278
U3,Top2,69,0.5,T,133,89.51000690131124
U3,Top2,69,0.5,TV,88,76.29249671955148
U3,Top2,69,0.5,A,123,48.39080459770115
U3,Top2,69,0.5,AV,77,41.66868533065716
U3,Top2,69,0.5,AT,70,81.65908373249367
U3,Top2,69,0.5,ATV,70,81.65564097979619
U3,Top2,69,0.6,V,151,44.32526194041318
U3,Top2,69,0.6,T,166,85.2105486483986
U3,Top2,69,0.6,TV,56,85.54163185742134
U3,Top2,69,0.6,A,148,44.669887278582934
U3,Top2,69,0.6,AV,51,39.47975796893519
U3,Top2,69,0.6,AT,65,84.12698412698413
